pair_ID	relatedness_score	entailment_judgment
4897	3.6659010000000003	CONTRADICTION
4899	3.724675	CONTRADICTION
4902	1.208607	NEUTRAL
4904	1.380737	NEUTRAL
4906	3.6644699999999997	CONTRADICTION
4907	4.184044999999999	NEUTRAL
4908	3.6677160000000004	CONTRADICTION
4909	1.174559	NEUTRAL
4910	1.002291	NEUTRAL
4914	5.038236	ENTAILMENT
4917	3.7808599999999997	CONTRADICTION
4923	4.910415	ENTAILMENT
4924	3.674189	CONTRADICTION
4925	4.461752	ENTAILMENT
4927	2.094449	NEUTRAL
4930	2.4342029999999997	NEUTRAL
4931	2.5163	NEUTRAL
4935	4.078075	NEUTRAL
4936	3.737214	CONTRADICTION
4939	3.222279	NEUTRAL
4943	3.5371330000000003	NEUTRAL
4945	4.98883	ENTAILMENT
4952	0.9025299999999999	NEUTRAL
4955	3.771353	CONTRADICTION
4956	4.376101	ENTAILMENT
4958	3.061214	NEUTRAL
4962	2.356195	NEUTRAL
4969	2.702743	NEUTRAL
4972	4.865469999999999	ENTAILMENT
4973	3.699754	CONTRADICTION
4976	1.0302040000000001	NEUTRAL
4979	1.054633	NEUTRAL
4980	1.068396	NEUTRAL
4984	3.880005	NEUTRAL
4986	1.1848969999999999	NEUTRAL
4987	1.351351	ENTAILMENT
4988	1.381368	NEUTRAL
4993	3.6701410000000005	CONTRADICTION
4994	1.414644	NEUTRAL
4995	1.394116	NEUTRAL
4999	4.918124	ENTAILMENT
5001	4.936491	ENTAILMENT
5004	3.5762150000000004	NEUTRAL
5006	4.586598	ENTAILMENT
5008	4.835305	ENTAILMENT
5009	3.674291	CONTRADICTION
5013	3.2675520000000002	NEUTRAL
5016	3.793701	NEUTRAL
5019	4.744803	ENTAILMENT
5020	4.957489	ENTAILMENT
5021	3.634204	CONTRADICTION
5028	4.972548000000001	ENTAILMENT
5029	3.717574	CONTRADICTION
5034	3.6107099999999996	CONTRADICTION
5035	4.292461	NEUTRAL
5036	4.969715	ENTAILMENT
5038	4.975412	ENTAILMENT
5041	5.037222	ENTAILMENT
5042	3.588685	CONTRADICTION
5043	3.789089	NEUTRAL
5044	3.327151	NEUTRAL
5054	1.324749	NEUTRAL
5055	1.298732	NEUTRAL
5057	5.025207	ENTAILMENT
5059	4.852515	ENTAILMENT
5061	4.903762	ENTAILMENT
5062	3.6973620000000005	CONTRADICTION
5063	4.989461	ENTAILMENT
5065	4.984718	ENTAILMENT
5066	5.026793	ENTAILMENT
5067	3.696932	CONTRADICTION
5068	4.872217	ENTAILMENT
5069	3.729174	CONTRADICTION
5070	1.186684	NEUTRAL
5071	1.06964	NEUTRAL
5075	5.032677	ENTAILMENT
5076	3.717288	CONTRADICTION
5077	5.026108	ENTAILMENT
5084	4.859582	ENTAILMENT
5087	4.0439099999999994	NEUTRAL
5088	1.470289	NEUTRAL
5090	1.473282	NEUTRAL
5093	4.941207	ENTAILMENT
5094	3.755318	CONTRADICTION
5095	3.952254	NEUTRAL
5098	1.018378	NEUTRAL
5099	0.96236	NEUTRAL
5101	0.9799059999999999	NEUTRAL
5103	3.4975449999999997	CONTRADICTION
5104	4.9162349999999995	ENTAILMENT
5106	4.76777	ENTAILMENT
5108	4.974844	ENTAILMENT
5111	4.242915	NEUTRAL
5112	3.73768	CONTRADICTION
5118	0.994848	NEUTRAL
5120	5.0238510000000005	ENTAILMENT
5122	5.02775	ENTAILMENT
5126	1.3056729999999999	NEUTRAL
5128	1.433137	NEUTRAL
5129	4.902577	ENTAILMENT
5130	3.7913300000000003	CONTRADICTION
5131	4.016171	NEUTRAL
5138	4.169876	ENTAILMENT
5140	4.530914	NEUTRAL
5143	1.510566	NEUTRAL
5144	2.058761	NEUTRAL
5146	1.65467	NEUTRAL
5150	3.7245019999999998	CONTRADICTION
5151	1.100993	NEUTRAL
5152	1.077226	NEUTRAL
5156	4.245239	ENTAILMENT
5157	3.546987	CONTRADICTION
5158	4.919993	ENTAILMENT
5159	3.5628290000000002	CONTRADICTION
5162	1.282404	NEUTRAL
5164	1.262442	NEUTRAL
5165	4.2979199999999995	ENTAILMENT
5168	3.72525	CONTRADICTION
5170	1.2208860000000001	NEUTRAL
5172	1.078868	NEUTRAL
5173	1.216451	NEUTRAL
5174	4.9962230000000005	ENTAILMENT
5179	3.552712	CONTRADICTION
5180	4.713851	ENTAILMENT
5181	3.5546510000000002	CONTRADICTION
5182	4.866894	ENTAILMENT
5183	5.024451	ENTAILMENT
5184	4.454216000000001	NEUTRAL
5185	4.93276	ENTAILMENT
5188	0.9942549999999999	NEUTRAL
5190	1.072409	NEUTRAL
5192	4.757582	ENTAILMENT
5193	3.577154	CONTRADICTION
5194	4.785837	ENTAILMENT
5196	2.965166	NEUTRAL
5200	3.847897	NEUTRAL
5202	4.20369	NEUTRAL
5205	1.833339	NEUTRAL
5207	1.885566	NEUTRAL
5209	1.833072	NEUTRAL
5210	4.481338	ENTAILMENT
5211	3.755209	CONTRADICTION
5213	3.7363440000000003	CONTRADICTION
5214	1.423267	NEUTRAL
5217	1.4292559999999999	NEUTRAL
5218	1.424449	NEUTRAL
5221	4.113659999999999	NEUTRAL
5222	3.7086010000000003	NEUTRAL
5224	2.299994	NEUTRAL
5228	4.149953	ENTAILMENT
5229	3.68546	CONTRADICTION
5230	4.934511	ENTAILMENT
5233	3.058693	NEUTRAL
5235	3.1381080000000003	NEUTRAL
5237	4.901968	ENTAILMENT
5240	4.894369	ENTAILMENT
5241	3.839894	NEUTRAL
5243	3.8622989999999997	NEUTRAL
5245	3.577744	NEUTRAL
5250	1.177109	NEUTRAL
5252	1.131916	NEUTRAL
5255	5.0073739999999995	ENTAILMENT
5257	4.581794	ENTAILMENT
5259	4.338069	ENTAILMENT
5265	3.631839	CONTRADICTION
5266	4.911944999999999	ENTAILMENT
5268	4.818533	ENTAILMENT
5270	4.5708470000000005	ENTAILMENT
5271	3.6058190000000003	CONTRADICTION
5272	4.923887000000001	ENTAILMENT
5273	4.850539	ENTAILMENT
5274	3.757626	CONTRADICTION
5275	5.027803	ENTAILMENT
5279	4.9692	ENTAILMENT
5280	3.606323	CONTRADICTION
5281	4.698014	ENTAILMENT
5283	3.7492959999999997	CONTRADICTION
5284	4.941996	ENTAILMENT
5285	3.818047	CONTRADICTION
5286	4.800957	ENTAILMENT
5287	3.600979	CONTRADICTION
5289	3.5641849999999997	CONTRADICTION
5290	4.740995	ENTAILMENT
5292	3.7350790000000003	NEUTRAL
5293	4.795374	ENTAILMENT
5295	1.129325	NEUTRAL
5297	1.003852	NEUTRAL
5299	0.9683709999999999	NEUTRAL
5300	5.006932	ENTAILMENT
5301	3.67461	CONTRADICTION
5302	5.043371	ENTAILMENT
5305	3.6881239999999997	CONTRADICTION
5307	3.587338	CONTRADICTION
5308	4.991117	ENTAILMENT
5309	5.028279	ENTAILMENT
5312	3.716013	NEUTRAL
5315	4.4583900000000005	ENTAILMENT
5316	3.434218	CONTRADICTION
5320	5.0206610000000005	ENTAILMENT
5322	3.7891449999999995	ENTAILMENT
5323	3.257288	NEUTRAL
5326	3.8027550000000003	NEUTRAL
5328	3.711822	NEUTRAL
5330	3.877014	NEUTRAL
5331	4.867462000000001	ENTAILMENT
5332	3.825085	NEUTRAL
5336	5.02806	ENTAILMENT
5337	3.75198	CONTRADICTION
5339	3.748032	CONTRADICTION
5343	3.072381	NEUTRAL
5344	3.005029	NEUTRAL
5353	4.938727	ENTAILMENT
5354	5.029902	ENTAILMENT
5355	3.673339	CONTRADICTION
5360	5.003925	ENTAILMENT
5364	3.700053	CONTRADICTION
5365	3.5761519999999996	NEUTRAL
5366	3.6825370000000004	CONTRADICTION
5367	1.522003	NEUTRAL
5368	1.125061	NEUTRAL
5371	1.423029	NEUTRAL
5375	3.6314889999999997	CONTRADICTION
5381	5.043149	ENTAILMENT
5382	3.695896	CONTRADICTION
5386	3.19617	NEUTRAL
5388	2.99357	NEUTRAL
5390	4.651338	ENTAILMENT
5392	4.666089	ENTAILMENT
5394	4.174161	ENTAILMENT
5396	4.206933	ENTAILMENT
5400	3.652732	NEUTRAL
5402	3.754872	CONTRADICTION
5403	1.506042	NEUTRAL
5408	5.019158	ENTAILMENT
5410	4.984876	ENTAILMENT
5412	3.9648559999999997	NEUTRAL
5413	3.320238	NEUTRAL
5416	4.18421	NEUTRAL
5417	4.935137999999999	ENTAILMENT
5418	3.772015	NEUTRAL
5421	1.000724	NEUTRAL
5422	0.9646629999999999	NEUTRAL
5424	1.30513	NEUTRAL
5425	1.039865	NEUTRAL
5428	4.439521	ENTAILMENT
5430	4.591341000000001	ENTAILMENT
5431	3.592942	CONTRADICTION
5433	3.6278040000000003	CONTRADICTION
5438	3.745651	CONTRADICTION
5441	2.640188	NEUTRAL
5442	3.823761	NEUTRAL
5444	5.010279	ENTAILMENT
5445	3.634753	CONTRADICTION
5448	4.97515	ENTAILMENT
5450	5.026419000000001	ENTAILMENT
5451	3.536175	CONTRADICTION
5452	4.84906	ENTAILMENT
5453	4.533002	ENTAILMENT
5465	3.7558620000000005	CONTRADICTION
5469	3.6267730000000005	CONTRADICTION
5470	4.558726999999999	ENTAILMENT
5472	3.717078	CONTRADICTION
5473	5.001635	ENTAILMENT
5475	1.274923	NEUTRAL
5479	1.308376	NEUTRAL
5481	3.921729	CONTRADICTION
5482	4.959942	ENTAILMENT
5484	4.953501	ENTAILMENT
5485	4.941427	ENTAILMENT
5486	3.825134	NEUTRAL
5488	3.89793	NEUTRAL
5490	3.638229	CONTRADICTION
5493	2.483325	NEUTRAL
5494	2.046267	NEUTRAL
5499	3.8345050000000005	NEUTRAL
5506	1.305825	NEUTRAL
5508	3.752622	CONTRADICTION
5509	4.646389	ENTAILMENT
5511	4.43795	ENTAILMENT
5515	3.323357	NEUTRAL
5516	4.720443	ENTAILMENT
5517	3.7504760000000004	CONTRADICTION
5519	3.8967129999999996	ENTAILMENT
5524	2.8058349999999996	NEUTRAL
5527	4.9445190000000006	ENTAILMENT
5528	3.5996669999999997	CONTRADICTION
5529	3.620044	NEUTRAL
5536	4.05161	ENTAILMENT
5539	2.94838	NEUTRAL
5541	2.695161	NEUTRAL
5542	3.018235	ENTAILMENT
5543	4.939887000000001	ENTAILMENT
5544	3.736042	CONTRADICTION
5547	1.01328	NEUTRAL
5550	1.055421	NEUTRAL
5551	1.1582350000000001	NEUTRAL
5557	1.115175	NEUTRAL
5559	1.190245	NEUTRAL
5562	3.711096	CONTRADICTION
5564	3.707561	NEUTRAL
5566	3.3237120000000004	NEUTRAL
5567	4.816175	ENTAILMENT
5570	4.903815	ENTAILMENT
5571	3.7639050000000003	CONTRADICTION
5572	4.899209	ENTAILMENT
5573	4.585547	ENTAILMENT
5574	4.303872	NEUTRAL
5576	4.498549	ENTAILMENT
5577	3.4639339999999996	CONTRADICTION
5578	4.241162	NEUTRAL
5579	4.6666739999999995	ENTAILMENT
5581	4.875773000000001	ENTAILMENT
5583	3.4437559999999996	NEUTRAL
5585	3.4188379999999996	NEUTRAL
5589	3.714467	NEUTRAL
5590	4.927185	ENTAILMENT
5592	4.81125	NEUTRAL
5594	4.955522	NEUTRAL
5596	4.848224	NEUTRAL
5597	3.858974	ENTAILMENT
5598	3.629773	CONTRADICTION
5599	4.903811	ENTAILMENT
5600	3.625239	CONTRADICTION
5601	2.643581	NEUTRAL
5605	2.294004	NEUTRAL
5606	4.639634	ENTAILMENT
5611	1.2886739999999999	NEUTRAL
5616	3.694904	CONTRADICTION
5622	3.429511	CONTRADICTION
5625	4.031535	NEUTRAL
5626	4.960465	ENTAILMENT
5628	3.845019	NEUTRAL
5629	3.207419	NEUTRAL
5630	3.977376	NEUTRAL
5631	2.984224	NEUTRAL
5635	4.970918	ENTAILMENT
5636	3.765568	CONTRADICTION
5638	3.616431	NEUTRAL
5639	4.977613	ENTAILMENT
5644	4.965807	ENTAILMENT
5648	4.930657	ENTAILMENT
5649	3.750714	CONTRADICTION
5650	4.6626959999999995	ENTAILMENT
5652	3.6769239999999996	CONTRADICTION
5654	3.628789	CONTRADICTION
5655	1.454541	NEUTRAL
5658	1.715701	NEUTRAL
5660	4.545164	ENTAILMENT
5661	4.68814	ENTAILMENT
5662	4.989898999999999	ENTAILMENT
5665	3.068545	NEUTRAL
5666	3.54984	NEUTRAL
5667	3.7709910000000004	NEUTRAL
5669	4.796999	ENTAILMENT
5670	3.3956699999999995	NEUTRAL
5672	3.927285	NEUTRAL
5673	4.232799	ENTAILMENT
5674	3.877415	NEUTRAL
5681	3.6512870000000004	CONTRADICTION
5682	4.30534	NEUTRAL
5684	3.481525	NEUTRAL
5685	2.4644049999999997	NEUTRAL
5686	3.52403	NEUTRAL
5688	3.7018	CONTRADICTION
5689	4.970236	ENTAILMENT
5690	3.7604660000000005	CONTRADICTION
5692	1.275017	NEUTRAL
5699	3.786482	CONTRADICTION
5700	4.195917	ENTAILMENT
5702	4.487351	ENTAILMENT
5703	3.594553	CONTRADICTION
5704	4.494034	ENTAILMENT
5705	4.756654	ENTAILMENT
5707	4.488176999999999	ENTAILMENT
5708	3.692371	CONTRADICTION
5709	4.1918	ENTAILMENT
5711	4.727032	ENTAILMENT
5713	4.945248	ENTAILMENT
5714	4.525128	ENTAILMENT
5715	3.7781379999999998	CONTRADICTION
5716	4.907844	ENTAILMENT
5719	3.741369	NEUTRAL
5720	3.953857	NEUTRAL
5721	3.376383	NEUTRAL
5723	3.775043	NEUTRAL
5724	3.6749110000000003	CONTRADICTION
5726	3.6542779999999997	CONTRADICTION
5727	4.6196269999999995	NEUTRAL
5729	3.775666	NEUTRAL
5730	3.515711	NEUTRAL
5731	4.034689	NEUTRAL
5734	4.921531	ENTAILMENT
5735	1.9149330000000002	NEUTRAL
5738	1.17461	NEUTRAL
5743	4.2018889999999995	NEUTRAL
5746	2.290057	NEUTRAL
5748	1.589475	NEUTRAL
5754	2.357577	NEUTRAL
5757	1.8459869999999998	NEUTRAL
5759	4.362346	ENTAILMENT
5760	3.152349	NEUTRAL
5763	3.8504	NEUTRAL
5766	1.498969	NEUTRAL
5767	1.301234	NEUTRAL
5769	1.525477	NEUTRAL
5771	3.6629339999999995	CONTRADICTION
5774	4.332918	NEUTRAL
5775	3.411068	NEUTRAL
5778	4.883322	ENTAILMENT
5780	3.4648190000000003	NEUTRAL
5782	4.911253	ENTAILMENT
5783	1.161352	NEUTRAL
5784	1.176472	NEUTRAL
5785	1.1808239999999999	NEUTRAL
5786	1.16715	NEUTRAL
5789	3.69657	CONTRADICTION
5790	5.029526000000001	ENTAILMENT
5793	3.681393	NEUTRAL
5795	3.5967830000000003	CONTRADICTION
5796	4.979128	ENTAILMENT
5798	3.530733	CONTRADICTION
5800	3.685607	CONTRADICTION
5802	2.260637	NEUTRAL
5803	2.444973	NEUTRAL
5804	1.9833310000000002	NEUTRAL
5805	2.132415	NEUTRAL
5807	3.692333	NEUTRAL
5808	4.908695	ENTAILMENT
5809	4.685109	ENTAILMENT
5814	1.4978209999999998	NEUTRAL
5817	4.933519	ENTAILMENT
5818	3.726625	CONTRADICTION
5827	3.703932	CONTRADICTION
5830	4.026301999999999	NEUTRAL
5831	4.148134	NEUTRAL
5832	3.542482	NEUTRAL
5833	4.735208999999999	ENTAILMENT
5837	1.426882	NEUTRAL
5838	1.577335	NEUTRAL
5840	1.316418	NEUTRAL
5843	4.032343	NEUTRAL
5844	4.990455	ENTAILMENT
5849	3.584712	NEUTRAL
5854	3.7124639999999998	CONTRADICTION
5856	3.575528	CONTRADICTION
5858	4.400774	NEUTRAL
5862	4.650087999999999	ENTAILMENT
5863	3.827458	NEUTRAL
5866	4.501999	ENTAILMENT
5868	4.632759	ENTAILMENT
5869	4.566732	ENTAILMENT
5870	4.351266000000001	NEUTRAL
5871	4.756981	ENTAILMENT
5873	4.032269	ENTAILMENT
5877	4.5361910000000005	ENTAILMENT
5878	4.361273000000001	NEUTRAL
5880	4.779083999999999	ENTAILMENT
5881	3.908604	NEUTRAL
5884	4.260749	ENTAILMENT
5888	3.3448290000000003	NEUTRAL
5889	4.999009	ENTAILMENT
5891	1.020804	NEUTRAL
5892	1.213783	NEUTRAL
5893	1.0722049999999999	NEUTRAL
5896	4.540335	ENTAILMENT
5897	4.732958	ENTAILMENT
5903	4.010379	NEUTRAL
5908	3.739699	CONTRADICTION
5910	3.025952	NEUTRAL
5912	2.8264810000000002	NEUTRAL
5913	2.83901	NEUTRAL
5915	3.325595	NEUTRAL
5916	4.984666000000001	ENTAILMENT
5917	3.654296	CONTRADICTION
5921	1.116063	NEUTRAL
5925	3.975561	ENTAILMENT
5926	2.11634	NEUTRAL
5927	1.891328	NEUTRAL
5929	2.409497	NEUTRAL
5932	5.009955000000001	ENTAILMENT
5933	4.023243	NEUTRAL
5934	4.610538	ENTAILMENT
5935	3.8366550000000004	CONTRADICTION
5939	3.5223709999999997	NEUTRAL
5940	4.3361279999999995	ENTAILMENT
5942	3.831776	CONTRADICTION
5945	4.010781	NEUTRAL
5946	3.061615	NEUTRAL
5949	2.968686	NEUTRAL
5950	2.8791919999999998	NEUTRAL
5951	3.013145	NEUTRAL
5953	3.607726	CONTRADICTION
5954	4.953091000000001	ENTAILMENT
5957	3.621657	NEUTRAL
5958	3.7029379999999996	ENTAILMENT
5959	3.3980059999999996	CONTRADICTION
5961	4.481096	ENTAILMENT
5962	2.838657	NEUTRAL
5963	4.3216790000000005	ENTAILMENT
5967	1.287934	NEUTRAL
5969	1.455066	NEUTRAL
5971	1.4018469999999998	NEUTRAL
5972	4.6969080000000005	ENTAILMENT
5973	4.39332	ENTAILMENT
5974	4.000209	NEUTRAL
5980	3.959972	NEUTRAL
5981	3.236298	NEUTRAL
5984	4.535025	ENTAILMENT
5985	4.950444	ENTAILMENT
5993	3.68246	NEUTRAL
5994	4.8671690000000005	ENTAILMENT
5995	3.715445	CONTRADICTION
5997	3.8987580000000004	CONTRADICTION
5998	3.517417	NEUTRAL
5999	3.382132	NEUTRAL
6002	3.5436019999999995	NEUTRAL
6003	4.832167	ENTAILMENT
6004	3.800249	CONTRADICTION
6008	3.746518	NEUTRAL
6009	3.036955	NEUTRAL
6010	3.35225	NEUTRAL
6011	2.97097	NEUTRAL
6012	3.5034120000000004	NEUTRAL
6013	3.3628099999999996	NEUTRAL
6016	3.9399349999999997	NEUTRAL
6018	3.38159	NEUTRAL
6019	4.022298	NEUTRAL
6021	4.050528	NEUTRAL
6023	3.228452	NEUTRAL
6024	3.991362	NEUTRAL
6025	4.739475	ENTAILMENT
6026	3.6232050000000005	CONTRADICTION
6031	3.425119	NEUTRAL
6033	3.255497	NEUTRAL
6034	4.761062	ENTAILMENT
6036	4.9535730000000004	ENTAILMENT
6039	3.717464	NEUTRAL
6040	3.3400190000000003	NEUTRAL
6043	3.2849699999999995	NEUTRAL
6046	2.981786	NEUTRAL
6048	3.687903	NEUTRAL
6049	2.528972	NEUTRAL
6055	4.187505000000001	NEUTRAL
6057	3.766636	CONTRADICTION
6058	2.046584	NEUTRAL
6059	2.1740720000000002	NEUTRAL
6062	2.337905	NEUTRAL
6063	5.033753	ENTAILMENT
6064	3.705594	CONTRADICTION
6066	4.250781	NEUTRAL
6067	3.608543	NEUTRAL
6069	2.902748	NEUTRAL
6070	3.209755	NEUTRAL
6071	3.475863	NEUTRAL
6073	3.476981	NEUTRAL
6074	4.869909	ENTAILMENT
6076	4.7442910000000005	ENTAILMENT
6079	3.631651	CONTRADICTION
6081	3.569904	NEUTRAL
6087	3.803821	NEUTRAL
6089	3.86384	NEUTRAL
6090	3.203009	NEUTRAL
6091	3.907614	NEUTRAL
6094	4.938077	ENTAILMENT
6097	3.488662	CONTRADICTION
6100	4.189712999999999	ENTAILMENT
6102	3.75507	NEUTRAL
6107	3.665889	NEUTRAL
6110	3.654932	NEUTRAL
6111	2.784722	NEUTRAL
6113	3.498272	NEUTRAL
6114	4.42455	ENTAILMENT
6115	4.441543	NEUTRAL
6116	4.9843519999999994	ENTAILMENT
6118	4.702126	NEUTRAL
6121	3.781028	NEUTRAL
6124	3.735761	CONTRADICTION
6125	4.803008999999999	ENTAILMENT
6126	4.307936	NEUTRAL
6129	4.172739	NEUTRAL
6130	3.435549	NEUTRAL
6132	4.908817	ENTAILMENT
6134	3.813682	NEUTRAL
6138	3.3428620000000002	NEUTRAL
6139	3.548129	NEUTRAL
6140	2.11429	NEUTRAL
6141	2.703826	NEUTRAL
6142	3.491084	NEUTRAL
6143	4.603635	ENTAILMENT
6148	3.049213	NEUTRAL
6149	3.430772	ENTAILMENT
6151	3.584686	ENTAILMENT
6156	2.089755	NEUTRAL
6162	3.263325	NEUTRAL
6163	4.744617	ENTAILMENT
6165	4.070867	NEUTRAL
6166	3.4501730000000004	NEUTRAL
6167	4.316296	NEUTRAL
6168	2.930812	NEUTRAL
6172	4.601814	ENTAILMENT
6173	4.986314	ENTAILMENT
6177	2.898691	NEUTRAL
6181	3.4140639999999998	NEUTRAL
6182	3.154618	NEUTRAL
6184	3.9302989999999998	NEUTRAL
6189	3.297993	NEUTRAL
6190	3.280701	NEUTRAL
6192	4.510176	ENTAILMENT
6196	2.489171	NEUTRAL
6201	4.967784	ENTAILMENT
6204	4.870342	ENTAILMENT
6207	2.983316	NEUTRAL
6210	2.8945529999999997	NEUTRAL
6216	3.74411	NEUTRAL
6217	3.3746620000000003	CONTRADICTION
6220	4.1181589999999995	NEUTRAL
6221	4.901795	ENTAILMENT
6222	3.713932	NEUTRAL
6223	4.765941000000001	ENTAILMENT
6226	3.207875	NEUTRAL
6227	3.469644	NEUTRAL
6229	3.554107	NEUTRAL
6230	4.850275	ENTAILMENT
6235	3.3816050000000004	NEUTRAL
6237	3.3940339999999996	NEUTRAL
6238	3.818313	NEUTRAL
6240	3.199525	NEUTRAL
6244	3.099805	NEUTRAL
6245	3.195211	NEUTRAL
6247	3.199066	NEUTRAL
6251	3.69466	NEUTRAL
6252	3.897816	ENTAILMENT
6254	3.7732919999999996	NEUTRAL
6255	3.8539529999999997	ENTAILMENT
6256	4.785111	ENTAILMENT
6257	3.737362	CONTRADICTION
6260	3.7199730000000004	CONTRADICTION
6261	4.854523	ENTAILMENT
6262	3.760303	NEUTRAL
6264	3.663875	NEUTRAL
6265	4.640465	ENTAILMENT
6268	4.873314	ENTAILMENT
6269	3.713201	CONTRADICTION
6270	4.922822	ENTAILMENT
6271	4.412637999999999	NEUTRAL
6273	3.4258919999999997	NEUTRAL
6274	3.6444349999999996	NEUTRAL
6275	3.294593	NEUTRAL
6276	3.765743	NEUTRAL
6277	4.8014529999999995	ENTAILMENT
6279	4.901519	ENTAILMENT
6281	3.334633	NEUTRAL
6282	4.4249089999999995	ENTAILMENT
6283	3.2610959999999998	NEUTRAL
6284	4.347111	ENTAILMENT
6285	3.138904	NEUTRAL
6289	3.8319699999999997	CONTRADICTION
6294	4.120323	NEUTRAL
6296	4.013204	NEUTRAL
6298	3.4910449999999997	NEUTRAL
6303	2.770218	NEUTRAL
6304	2.1277880000000002	NEUTRAL
6312	3.205227	NEUTRAL
6314	3.078373	NEUTRAL
6320	3.233858	NEUTRAL
6322	3.1802650000000003	NEUTRAL
6323	3.4721910000000005	NEUTRAL
6324	4.842532	ENTAILMENT
6325	3.739821	CONTRADICTION
6328	3.989314	NEUTRAL
6329	3.753569	NEUTRAL
6331	3.770814	NEUTRAL
6332	3.3666730000000005	NEUTRAL
6339	3.80104	CONTRADICTION
6340	4.089826	ENTAILMENT
6341	3.515154	CONTRADICTION
6343	3.5089639999999997	CONTRADICTION
6351	3.477324	NEUTRAL
6352	4.1931959999999995	NEUTRAL
6354	3.9077559999999996	NEUTRAL
6355	4.998259	ENTAILMENT
6356	3.8224970000000003	NEUTRAL
6361	4.891121	ENTAILMENT
6364	4.88424	ENTAILMENT
6365	4.9794599999999996	ENTAILMENT
6367	3.7372620000000003	CONTRADICTION
6369	3.201084	NEUTRAL
6371	3.442999	ENTAILMENT
6374	3.259369	NEUTRAL
6376	3.2600689999999997	NEUTRAL
6378	3.73801	CONTRADICTION
6379	3.5262860000000003	ENTAILMENT
6380	3.120094	NEUTRAL
6383	3.234051	NEUTRAL
6384	3.148786	NEUTRAL
6388	4.902297	ENTAILMENT
6389	3.7899230000000004	CONTRADICTION
6391	2.782105	NEUTRAL
6393	2.9859240000000002	NEUTRAL
6398	4.7045069999999996	ENTAILMENT
6399	3.591615	NEUTRAL
6400	4.061783999999999	ENTAILMENT
6401	3.5966989999999996	NEUTRAL
6403	3.5956230000000002	NEUTRAL
6406	4.035086	ENTAILMENT
6408	4.134129	ENTAILMENT
6409	3.024362	NEUTRAL
6410	2.81333	NEUTRAL
6413	2.21791	NEUTRAL
6414	2.555733	NEUTRAL
6415	4.988027	ENTAILMENT
6416	3.718406	CONTRADICTION
6418	3.780621	NEUTRAL
6422	3.2029080000000003	NEUTRAL
6425	3.3987529999999997	NEUTRAL
6427	3.817485	CONTRADICTION
6428	4.89254	ENTAILMENT
6430	4.601304	ENTAILMENT
6431	3.399194	NEUTRAL
6433	3.4295699999999996	NEUTRAL
6435	3.1551299999999998	NEUTRAL
6436	3.594533	NEUTRAL
6437	4.838401999999999	ENTAILMENT
6438	3.744816	CONTRADICTION
6439	4.799497	ENTAILMENT
6440	3.8089809999999997	NEUTRAL
6441	3.8334839999999994	NEUTRAL
6442	2.9478	NEUTRAL
6445	3.8164339999999997	NEUTRAL
6446	4.909404	ENTAILMENT
6449	3.4726519999999996	NEUTRAL
6451	4.003312	NEUTRAL
6453	3.5745150000000003	NEUTRAL
6455	3.2204200000000003	NEUTRAL
6456	3.5933029999999997	NEUTRAL
6457	4.934876	ENTAILMENT
6459	4.823478	ENTAILMENT
6461	3.704279	NEUTRAL
6462	3.161581	NEUTRAL
6464	3.138161	NEUTRAL
6465	3.330973	NEUTRAL
6466	3.09131	NEUTRAL
6472	4.107485	NEUTRAL
6473	3.552293	NEUTRAL
6474	4.373421	NEUTRAL
6475	3.3991849999999997	NEUTRAL
6476	4.367501	NEUTRAL
6479	4.884787	ENTAILMENT
6481	3.9317029999999997	NEUTRAL
6483	3.8500099999999997	NEUTRAL
6484	3.4468650000000003	NEUTRAL
6485	3.8740069999999998	NEUTRAL
6486	4.881814	ENTAILMENT
6487	4.350075	NEUTRAL
6490	2.490582	NEUTRAL
6492	2.453681	NEUTRAL
6493	2.546146	NEUTRAL
6494	2.55652	NEUTRAL
6498	3.7019910000000005	NEUTRAL
6501	1.7469569999999999	NEUTRAL
6502	2.1668220000000002	NEUTRAL
6503	2.764704	NEUTRAL
6504	2.1909669999999997	NEUTRAL
6505	2.826536	NEUTRAL
6507	3.645368	CONTRADICTION
6509	3.869564	CONTRADICTION
6512	3.3938610000000002	NEUTRAL
6515	4.777998	ENTAILMENT
6516	3.7251440000000002	CONTRADICTION
6518	4.893330000000001	ENTAILMENT
6519	3.788189	CONTRADICTION
6520	2.247918	NEUTRAL
6522	2.7298080000000002	NEUTRAL
6523	2.6899759999999997	NEUTRAL
6524	2.202385	NEUTRAL
6525	2.80207	NEUTRAL
6526	4.8320669999999994	ENTAILMENT
6528	4.740379	ENTAILMENT
6530	4.358135	ENTAILMENT
6533	4.142051	ENTAILMENT
6534	3.916918	NEUTRAL
6537	4.9601690000000005	ENTAILMENT
6538	3.7991949999999997	CONTRADICTION
6541	4.396304	ENTAILMENT
6542	3.6246629999999995	CONTRADICTION
6547	3.724943	CONTRADICTION
6551	3.3675330000000003	NEUTRAL
6553	3.4119910000000004	NEUTRAL
6556	3.456663	NEUTRAL
6560	3.661	NEUTRAL
6561	3.359893	NEUTRAL
6562	3.1861450000000002	NEUTRAL
6564	4.641037	ENTAILMENT
6570	2.912509	NEUTRAL
6571	2.799139	NEUTRAL
6573	2.94192	NEUTRAL
6574	3.083735	NEUTRAL
6581	3.952414	NEUTRAL
